,currently.apparentTemperature,currently.cloudCover,currently.dewPoint,currently.humidity,currently.icon,currently.precipType,currently.pressure,currently.summary,currently.temperature,currently.time,currently.uvIndex,currently.visibility,currently.windBearing,currently.windSpeed,daily.data,latitude,longitude,offset,timezone
698,27.62,0.0,11.9,0.38,clear-day,rain,1020.7,Clear,27.62,1480431600,11.0,,270.0,12.95,"[{'time': 1480388400, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1480409153, 'sunsetTime': 1480460509, 'moonPhase': 0.01, 'dewPoint': 13.05, 'humidity': 0.64, 'pressure': 1019.2, 'windSpeed': 7.64, 'windBearing': 269, 'uvIndex': 11, 'uvIndexTime': 1480431600, 'temperatureMin': 14.21, 'temperatureMinTime': 1480399200, 'temperatureMax': 29.42, 'temperatureMaxTime': 1480442400, 'apparentTemperatureMin': 14.21, 'apparentTemperatureMinTime': 1480399200, 'apparentTemperatureMax': 29.42, 'apparentTemperatureMaxTime': 1480442400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
699,28.7,0.25,12.1,0.36,partly-cloudy-day,rain,1017.89,Partly Cloudy,28.7,1480518000,9.0,,0.0,25.9,"[{'time': 1480474800, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1480495543, 'sunsetTime': 1480546963, 'moonPhase': 0.05, 'dewPoint': 12.47, 'humidity': 0.58, 'pressure': 1016.96, 'windSpeed': 20.6, 'windBearing': 17, 'uvIndex': 9, 'uvIndexTime': 1480518000, 'temperatureMin': 15.61, 'temperatureMinTime': 1480496400, 'temperatureMax': 30.22, 'temperatureMaxTime': 1480528800, 'apparentTemperatureMin': 15.61, 'apparentTemperatureMinTime': 1480496400, 'apparentTemperatureMax': 30.22, 'apparentTemperatureMaxTime': 1480528800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
700,29.22,0.0,10.6,0.32,clear-day,rain,1012.6,Clear,29.22,1480604400,11.0,,0.0,29.54,"[{'time': 1480561200, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1480581934, 'sunsetTime': 1480633417, 'moonPhase': 0.08, 'dewPoint': 12.23, 'humidity': 0.57, 'pressure': 1011.97, 'windSpeed': 19.77, 'windBearing': 16, 'uvIndex': 11, 'uvIndexTime': 1480604400, 'temperatureMin': 15.71, 'temperatureMinTime': 1480582800, 'temperatureMax': 31.02, 'temperatureMaxTime': 1480615200, 'apparentTemperatureMin': 15.71, 'apparentTemperatureMinTime': 1480582800, 'apparentTemperatureMax': 31.02, 'apparentTemperatureMaxTime': 1480615200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
701,30.71,0.88,15.5,0.4,cloudy,rain,1010.01,Overcast,30.71,1480690800,6.0,,320.0,11.16,"[{'time': 1480647600, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1480668327, 'sunsetTime': 1480719870, 'moonPhase': 0.11, 'dewPoint': 15.98, 'humidity': 0.63, 'pressure': 1009.6, 'windSpeed': 8.84, 'windBearing': 334, 'cloudCover': 0.5, 'uvIndex': 6, 'uvIndexTime': 1480690800, 'temperatureMin': 17.01, 'temperatureMinTime': 1480658400, 'temperatureMax': 32.01, 'temperatureMaxTime': 1480712400, 'apparentTemperatureMin': 17.01, 'apparentTemperatureMinTime': 1480658400, 'apparentTemperatureMax': 32.52, 'apparentTemperatureMaxTime': 1480712400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
702,25.3,0.0,17.3,0.62,clear-day,rain,1010.8,Clear,25.12,1480777200,11.0,,161.0,16.56,"[{'time': 1480734000, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1480754722, 'sunsetTime': 1480806322, 'moonPhase': 0.14, 'dewPoint': 16.46, 'humidity': 0.67, 'pressure': 1009.68, 'windSpeed': 13.16, 'windBearing': 138, 'uvIndex': 11, 'uvIndexTime': 1480777200, 'temperatureMin': 17.71, 'temperatureMinTime': 1480755600, 'temperatureMax': 30.01, 'temperatureMaxTime': 1480788000, 'apparentTemperatureMin': 17.76, 'apparentTemperatureMinTime': 1480755600, 'apparentTemperatureMax': 30.18, 'apparentTemperatureMaxTime': 1480788000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
703,33.12,0.25,19.3,0.48,partly-cloudy-day,rain,1007.1,Partly Cloudy,31.49,1480863600,10.0,,0.0,27.71,"[{'time': 1480820400, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1480841120, 'sunsetTime': 1480892773, 'moonPhase': 0.17, 'temperatureLow': 21.01, 'temperatureLowTime': 1480932000, 'apparentTemperatureLow': 21.2, 'apparentTemperatureLowTime': 1480932000, 'dewPoint': 16.59, 'humidity': 0.62, 'pressure': 1006.3, 'windSpeed': 22.2, 'windBearing': 31, 'uvIndex': 10, 'uvIndexTime': 1480863600, 'temperatureMin': 18.2, 'temperatureMinTime': 1480842000, 'temperatureMax': 34, 'temperatureMaxTime': 1480874400, 'apparentTemperatureMin': 18.56, 'apparentTemperatureMinTime': 1480842000, 'apparentTemperatureMax': 34, 'apparentTemperatureMaxTime': 1480874400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
704,21.71,0.88,15.5,0.68,cloudy,rain,1007.0,Overcast,21.71,1480950000,6.0,,200.0,24.13,"[{'time': 1480906800, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1480927519, 'sunsetTime': 1480979223, 'moonPhase': 0.2, 'temperatureHigh': 23.6, 'temperatureHighTime': 1480939200, 'apparentTemperatureHigh': 23.9, 'apparentTemperatureHighTime': 1480939200, 'dewPoint': 14.99, 'humidity': 0.72, 'pressure': 1006.6, 'windSpeed': 13.82, 'windBearing': 239, 'cloudCover': 0.73, 'uvIndex': 6, 'uvIndexTime': 1480950000, 'temperatureMin': 13.01, 'temperatureMinTime': 1480993200, 'temperatureMax': 23.6, 'temperatureMaxTime': 1480939200, 'apparentTemperatureMin': 13.01, 'apparentTemperatureMinTime': 1480993200, 'apparentTemperatureMax': 23.9, 'apparentTemperatureMaxTime': 1480939200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
705,25.71,0.75,3.1,0.23,partly-cloudy-day,rain,1011.79,Mostly Cloudy,25.71,1481036400,6.0,,230.0,16.56,,-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
706,29.71,0.25,4.6,0.2,partly-cloudy-day,rain,1009.61,Partly Cloudy,29.71,1481122800,10.0,,200.0,16.56,"[{'time': 1481079600, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1481100322, 'sunsetTime': 1481152121, 'moonPhase': 0.27, 'dewPoint': 8.48, 'humidity': 0.48, 'pressure': 1009.12, 'windSpeed': 7.4, 'windBearing': 235, 'uvIndex': 10, 'uvIndexTime': 1481122800, 'temperatureMin': 12.01, 'temperatureMinTime': 1481101200, 'temperatureMax': 31.72, 'temperatureMaxTime': 1481144400, 'apparentTemperatureMin': 12.01, 'apparentTemperatureMinTime': 1481101200, 'apparentTemperatureMax': 31.72, 'apparentTemperatureMaxTime': 1481144400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
707,21.11,0.5,6.7,0.39,partly-cloudy-day,rain,1015.99,Mostly Cloudy,21.11,1481209200,8.0,,161.0,18.34,"[{'time': 1481166000, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1481186727, 'sunsetTime': 1481238568, 'moonPhase': 0.31, 'dewPoint': 7.3, 'humidity': 0.49, 'pressure': 1013.79, 'windSpeed': 16.48, 'windBearing': 146, 'cloudCover': 0.53, 'uvIndex': 8, 'uvIndexTime': 1481209200, 'temperatureMin': 14.71, 'temperatureMinTime': 1481252400, 'temperatureMax': 25.71, 'temperatureMaxTime': 1481220000, 'apparentTemperatureMin': 14.71, 'apparentTemperatureMinTime': 1481252400, 'apparentTemperatureMax': 25.71, 'apparentTemperatureMaxTime': 1481220000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
708,26.02,0.5,2.7,0.22,partly-cloudy-day,rain,1011.9,Mostly Cloudy,26.02,1481295600,8.0,,0.0,20.54,"[{'time': 1481252400, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1481273134, 'sunsetTime': 1481325014, 'moonPhase': 0.35, 'dewPoint': 6.14, 'humidity': 0.48, 'pressure': 1010.43, 'windSpeed': 13.37, 'windBearing': 1, 'uvIndex': 8, 'uvIndexTime': 1481295600, 'temperatureMin': 10, 'temperatureMinTime': 1481274000, 'temperatureMax': 29.02, 'temperatureMaxTime': 1481306400, 'apparentTemperatureMin': 10, 'apparentTemperatureMinTime': 1481274000, 'apparentTemperatureMax': 29.02, 'apparentTemperatureMaxTime': 1481306400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
709,28.7,0.0,9.5,0.3,clear-day,rain,1004.6,Clear,28.7,1481382000,11.0,,230.0,22.34,"[{'time': 1481338800, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1481359542, 'sunsetTime': 1481411459, 'moonPhase': 0.38, 'dewPoint': 11.75, 'humidity': 0.51, 'pressure': 1004.07, 'windSpeed': 16.64, 'windBearing': 268, 'uvIndex': 11, 'uvIndexTime': 1481382000, 'temperatureMin': 14.01, 'temperatureMinTime': 1481349600, 'temperatureMax': 32.71, 'temperatureMaxTime': 1481403600, 'apparentTemperatureMin': 14.01, 'apparentTemperatureMinTime': 1481349600, 'apparentTemperatureMax': 33.76, 'apparentTemperatureMaxTime': 1481392800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
710,28.02,0.0,7.41,0.27,clear-day,rain,1008.11,Clear,28.02,1481468400,11.0,,161.0,7.54,"[{'time': 1481425200, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1481445952, 'sunsetTime': 1481497902, 'moonPhase': 0.42, 'dewPoint': 10.61, 'humidity': 0.46, 'pressure': 1004.82, 'windSpeed': 11.87, 'windBearing': 220, 'uvIndex': 11, 'uvIndexTime': 1481468400, 'temperatureMin': 17.61, 'temperatureMinTime': 1481511600, 'temperatureMax': 30.71, 'temperatureMaxTime': 1481479200, 'apparentTemperatureMin': 17.61, 'apparentTemperatureMinTime': 1481511600, 'apparentTemperatureMax': 30.71, 'apparentTemperatureMaxTime': 1481479200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
711,32.11,0.13,10.81,0.27,partly-cloudy-day,rain,999.6,Partly Cloudy,32.11,1481554800,10.0,,270.0,14.78,"[{'time': 1481511600, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1481532365, 'sunsetTime': 1481584345, 'moonPhase': 0.46, 'dewPoint': 8.77, 'humidity': 0.42, 'pressure': 1000.18, 'windSpeed': 13.88, 'windBearing': 243, 'uvIndex': 10, 'uvIndexTime': 1481554800, 'temperatureMin': 15.01, 'temperatureMinTime': 1481533200, 'temperatureMax': 34.61, 'temperatureMaxTime': 1481565600, 'apparentTemperatureMin': 15.01, 'apparentTemperatureMinTime': 1481533200, 'apparentTemperatureMax': 34.61, 'apparentTemperatureMaxTime': 1481565600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
712,22.2,0.13,-0.31,0.22,partly-cloudy-day,rain,1014.61,Partly Cloudy,22.2,1481641200,10.0,,180.0,24.13,"[{'time': 1481598000, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1481618779, 'sunsetTime': 1481670786, 'moonPhase': 0.5, 'dewPoint': 2.51, 'humidity': 0.36, 'pressure': 1012.39, 'windSpeed': 19.32, 'windBearing': 183, 'uvIndex': 10, 'uvIndexTime': 1481641200, 'temperatureMin': 13.61, 'temperatureMinTime': 1481619600, 'temperatureMax': 23.6, 'temperatureMaxTime': 1481598000, 'apparentTemperatureMin': 13.61, 'apparentTemperatureMinTime': 1481619600, 'apparentTemperatureMax': 23.6, 'apparentTemperatureMaxTime': 1481598000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
713,22.51,0.25,1.59,0.25,partly-cloudy-day,rain,1021.2,Partly Cloudy,22.51,1481727600,10.0,,270.0,7.54,"[{'time': 1481684400, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1481705195, 'sunsetTime': 1481757225, 'moonPhase': 0.54, 'dewPoint': 3.67, 'humidity': 0.44, 'pressure': 1018.96, 'windSpeed': 9.91, 'windBearing': 71, 'uvIndex': 10, 'uvIndexTime': 1481727600, 'temperatureMin': 8.71, 'temperatureMinTime': 1481706000, 'temperatureMax': 26.6, 'temperatureMaxTime': 1481749200, 'apparentTemperatureMin': 7.61, 'apparentTemperatureMinTime': 1481706000, 'apparentTemperatureMax': 26.6, 'apparentTemperatureMaxTime': 1481749200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
714,29.02,0.0,5.11,0.22,clear-day,rain,1018.19,Clear,29.02,1481814000,11.0,,0.0,35.29,"[{'time': 1481770800, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1481791613, 'sunsetTime': 1481843664, 'moonPhase': 0.58, 'dewPoint': 6.45, 'humidity': 0.46, 'pressure': 1017.15, 'windSpeed': 26.37, 'windBearing': 8, 'uvIndex': 11, 'uvIndexTime': 1481814000, 'temperatureMin': 11.31, 'temperatureMinTime': 1481781600, 'temperatureMax': 31.4, 'temperatureMaxTime': 1481824800, 'apparentTemperatureMin': 11.31, 'apparentTemperatureMinTime': 1481781600, 'apparentTemperatureMax': 31.4, 'apparentTemperatureMaxTime': 1481824800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
715,29.71,0.5,6.0,0.22,partly-cloudy-day,rain,1014.61,Windy and Mostly Cloudy,29.71,1481900400,8.0,,0.0,40.68,"[{'time': 1481857200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1481878032, 'sunsetTime': 1481930101, 'moonPhase': 0.61, 'dewPoint': 8.6, 'humidity': 0.47, 'pressure': 1013.27, 'windSpeed': 26.76, 'windBearing': 19, 'uvIndex': 8, 'uvIndexTime': 1481900400, 'temperatureMin': 12.21, 'temperatureMinTime': 1481878800, 'temperatureMax': 31.4, 'temperatureMaxTime': 1481911200, 'apparentTemperatureMin': 12.21, 'apparentTemperatureMinTime': 1481878800, 'apparentTemperatureMax': 31.4, 'apparentTemperatureMaxTime': 1481911200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
716,33.72,0.0,16.4,0.36,clear-day,rain,1008.19,Clear,33.5,1481986800,11.0,,341.0,27.71,"[{'time': 1481943600, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1481964454, 'sunsetTime': 1482016536, 'moonPhase': 0.65, 'dewPoint': 14.16, 'humidity': 0.51, 'pressure': 1007.52, 'windSpeed': 19.16, 'windBearing': 5, 'uvIndex': 11, 'uvIndexTime': 1481986800, 'temperatureMin': 16.01, 'temperatureMinTime': 1481965200, 'temperatureMax': 35.61, 'temperatureMaxTime': 1482008400, 'apparentTemperatureMin': 16.01, 'apparentTemperatureMinTime': 1481965200, 'apparentTemperatureMax': 35.61, 'apparentTemperatureMaxTime': 1482008400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
717,16.82,1.0,15.9,0.96,cloudy,rain,1009.79,Overcast,16.61,1482073200,5.0,,161.0,31.3,"[{'time': 1482030000, 'summary': 'Overcast throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1482050877, 'sunsetTime': 1482102970, 'moonPhase': 0.68, 'dewPoint': 16.74, 'humidity': 0.84, 'pressure': 1007.43, 'windSpeed': 16.2, 'windBearing': 139, 'uvIndex': 5, 'uvIndexTime': 1482073200, 'temperatureMin': 16.61, 'temperatureMinTime': 1482073200, 'temperatureMax': 23, 'temperatureMaxTime': 1482030000, 'apparentTemperatureMin': 16.82, 'apparentTemperatureMinTime': 1482073200, 'apparentTemperatureMax': 23.03, 'apparentTemperatureMaxTime': 1482030000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
718,28.1,0.0,10.9,0.34,clear-day,rain,1010.01,Clear,28.1,1482159600,11.0,,200.0,9.37,"[{'time': 1482116400, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1482137302, 'sunsetTime': 1482189403, 'moonPhase': 0.72, 'dewPoint': 13.82, 'humidity': 0.64, 'pressure': 1009.21, 'windSpeed': 8.2, 'windBearing': 241, 'uvIndex': 11, 'uvIndexTime': 1482159600, 'temperatureMin': 16.21, 'temperatureMinTime': 1482138000, 'temperatureMax': 30.71, 'temperatureMaxTime': 1482181200, 'apparentTemperatureMin': 16.26, 'apparentTemperatureMinTime': 1482138000, 'apparentTemperatureMax': 30.71, 'apparentTemperatureMaxTime': 1482181200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
719,30.52,0.0,12.3,0.33,clear-day,rain,1009.91,Clear,30.52,1482246000,11.0,,341.0,24.13,"[{'time': 1482202800, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1482223728, 'sunsetTime': 1482275834, 'moonPhase': 0.75, 'dewPoint': 13, 'humidity': 0.57, 'pressure': 1008.22, 'windSpeed': 15.4, 'windBearing': 5, 'uvIndex': 11, 'uvIndexTime': 1482246000, 'temperatureMin': 15.51, 'temperatureMinTime': 1482224400, 'temperatureMax': 32.31, 'temperatureMaxTime': 1482256800, 'apparentTemperatureMin': 15.51, 'apparentTemperatureMinTime': 1482224400, 'apparentTemperatureMax': 32.31, 'apparentTemperatureMaxTime': 1482256800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
720,31.51,0.0,16.8,0.42,clear-day,rain,1005.89,Clear,31.21,1482332400,11.0,,0.0,22.34,"[{'time': 1482289200, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1482310157, 'sunsetTime': 1482362263, 'moonPhase': 0.78, 'temperatureLow': 17.01, 'temperatureLowTime': 1482386400, 'apparentTemperatureLow': 17.21, 'apparentTemperatureLowTime': 1482386400, 'dewPoint': 16.29, 'humidity': 0.6, 'pressure': 1005.16, 'windSpeed': 15.08, 'windBearing': 12, 'uvIndex': 11, 'uvIndexTime': 1482332400, 'temperatureMin': 16.51, 'temperatureMinTime': 1482310800, 'temperatureMax': 33.82, 'temperatureMaxTime': 1482343200, 'apparentTemperatureMin': 16.51, 'apparentTemperatureMinTime': 1482310800, 'apparentTemperatureMax': 36.44, 'apparentTemperatureMaxTime': 1482343200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
721,19.48,1.0,18.4,0.96,cloudy,rain,1010.1,Overcast,19.01,1482418800,5.0,,20.0,22.34,"[{'time': 1482375600, 'summary': 'Foggy in the afternoon.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1482396587, 'sunsetTime': 1482448691, 'moonPhase': 0.81, 'temperatureHigh': 19.02, 'temperatureHighTime': 1482433200, 'temperatureLow': 16.01, 'temperatureLowTime': 1482483600, 'apparentTemperatureHigh': 19.58, 'apparentTemperatureHighTime': 1482444000, 'apparentTemperatureLow': 16.22, 'apparentTemperatureLowTime': 1482483600, 'dewPoint': 17.61, 'humidity': 0.9, 'pressure': 1008.78, 'windSpeed': 15.57, 'windBearing': 117, 'cloudCover': 0.74, 'uvIndex': 5, 'uvIndexTime': 1482418800, 'temperatureMin': 17.01, 'temperatureMinTime': 1482386400, 'temperatureMax': 25.01, 'temperatureMaxTime': 1482382800, 'apparentTemperatureMin': 17.21, 'apparentTemperatureMinTime': 1482386400, 'apparentTemperatureMax': 25.38, 'apparentTemperatureMaxTime': 1482382800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
722,25.27,0.25,16.1,0.57,partly-cloudy-day,rain,1010.4,Partly Cloudy,25.21,1482505200,9.0,,270.0,12.95,"[{'time': 1482462000, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1482483018, 'sunsetTime': 1482535117, 'moonPhase': 0.84, 'dewPoint': 16.17, 'humidity': 0.76, 'pressure': 1009.18, 'windSpeed': 6.76, 'windBearing': 254, 'uvIndex': 9, 'uvIndexTime': 1482505200, 'temperatureMin': 16.01, 'temperatureMinTime': 1482483600, 'temperatureMax': 29.22, 'temperatureMaxTime': 1482526800, 'apparentTemperatureMin': 16.22, 'apparentTemperatureMinTime': 1482483600, 'apparentTemperatureMax': 29.22, 'apparentTemperatureMaxTime': 1482526800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
723,29.22,0.13,12.3,0.35,partly-cloudy-day,rain,1008.7,Windy and Partly Cloudy,29.22,1482591600,10.0,,20.0,42.49,"[{'time': 1482548400, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1482569452, 'sunsetTime': 1482621542, 'moonPhase': 0.87, 'dewPoint': 17.16, 'humidity': 0.73, 'pressure': 1007.45, 'windSpeed': 19.77, 'windBearing': 17, 'uvIndex': 10, 'uvIndexTime': 1482591600, 'temperatureMin': 16.01, 'temperatureMinTime': 1482570000, 'temperatureMax': 30.61, 'temperatureMaxTime': 1482602400, 'apparentTemperatureMin': 16.08, 'apparentTemperatureMinTime': 1482570000, 'apparentTemperatureMax': 30.92, 'apparentTemperatureMaxTime': 1482602400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
724,21.15,1.0,19.4,0.93,cloudy,rain,1001.2,Overcast,20.61,1482678000,5.0,,0.0,20.54,"[{'time': 1482634800, 'summary': 'Overcast throughout the day.', 'icon': 'cloudy', 'sunriseTime': 1482655886, 'sunsetTime': 1482707964, 'moonPhase': 0.9, 'dewPoint': 19.62, 'humidity': 0.91, 'pressure': 1001.59, 'windSpeed': 16.69, 'windBearing': 34, 'cloudCover': 0.96, 'uvIndex': 5, 'uvIndexTime': 1482678000, 'temperatureMin': 19.5, 'temperatureMinTime': 1482656400, 'temperatureMax': 23.5, 'temperatureMaxTime': 1482699600, 'apparentTemperatureMin': 19.98, 'apparentTemperatureMinTime': 1482656400, 'apparentTemperatureMax': 24.07, 'apparentTemperatureMaxTime': 1482699600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
725,26.37,0.63,18.9,0.65,partly-cloudy-day,rain,1004.1,Mostly Cloudy,26.02,1482764400,7.0,,140.0,16.56,"[{'time': 1482721200, 'summary': 'Windy in the evening.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1482742323, 'sunsetTime': 1482794385, 'moonPhase': 0.93, 'temperatureLow': 18.2, 'temperatureLowTime': 1482829200, 'apparentTemperatureLow': 18.52, 'apparentTemperatureLowTime': 1482829200, 'dewPoint': 20.63, 'humidity': 0.84, 'pressure': 1003.89, 'windSpeed': 17.03, 'windBearing': 123, 'cloudCover': 0.66, 'uvIndex': 7, 'uvIndexTime': 1482764400, 'temperatureMin': 19.21, 'temperatureMinTime': 1482807600, 'temperatureMax': 28.51, 'temperatureMaxTime': 1482775200, 'apparentTemperatureMin': 19.45, 'apparentTemperatureMinTime': 1482807600, 'apparentTemperatureMax': 30.95, 'apparentTemperatureMaxTime': 1482786000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
726,24.97,0.5,18.1,0.67,partly-cloudy-day,rain,1013.2,Mostly Cloudy,24.7,1482850800,8.0,,161.0,7.54,"[{'time': 1482807600, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1482828761, 'sunsetTime': 1482880805, 'moonPhase': 0.96, 'dewPoint': 18.35, 'humidity': 0.79, 'pressure': 1011.37, 'windSpeed': 10.71, 'windBearing': 135, 'uvIndex': 8, 'uvIndexTime': 1482850800, 'temperatureMin': 18.2, 'temperatureMinTime': 1482829200, 'temperatureMax': 27.8, 'temperatureMaxTime': 1482861600, 'apparentTemperatureMin': 18.52, 'apparentTemperatureMinTime': 1482829200, 'apparentTemperatureMax': 28.76, 'apparentTemperatureMaxTime': 1482861600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
